# N2O, CH4, CO2 Fluxes via Static Chambers,,,,,,,
#,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/28,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/28.csv,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,,,,,,
#,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,
#,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,
10/14/1996,T8,R3,-9.2,22.6,1.5,1996,,,
10/14/1996,T8,R4,-5.5,22.8,0,1996,,,
9/26/1996,T1,R1,-0.5,6.4,0.2,1996,,,ZEAMX
9/26/1996,T1,R2,-3,10.1,0.5,1996,,,ZEAMX
9/26/1996,T1,R3,-2.8,8.3,0.7,1996,,,ZEAMX
9/26/1996,T1,R4,-1.6,10.9,0.5,1996,,,ZEAMX
9/26/1996,T2,R1,-0.5,20.2,0.5,1996,,,ZEAMX
9/26/1996,T2,R2,-0.6,10.4,0.7,1996,,,ZEAMX
9/26/1996,T2,R3,-0.3,12.8,0.4,1996,,,ZEAMX
9/26/1996,T2,R4,0,11.3,0.4,1996,,,ZEAMX
9/26/1996,T3,R1,-3.1,15,1,1996,,,ZEAMX
9/26/1996,T3,R2,-2.1,11.7,0.3,1996,,,ZEAMX
9/26/1996,T3,R3,-1.8,12.7,1,1996,,,ZEAMX
9/26/1996,T3,R4,-0.1,10.5,0.4,1996,,,ZEAMX
9/26/1996,T4,R1,-2.2,6.3,0.1,1996,,,ZEAMX
9/26/1996,T4,R2,-2.6,8.5,0.2,1996,,,ZEAMX
9/26/1996,T4,R3,-1.5,12.8,0.5,1996,,,ZEAMX
9/26/1996,T4,R4,-1.9,8.4,0.2,1996,,,ZEAMX
9/26/1996,T5,R1,-0.3,14.7,0,1996,,,
9/26/1996,T5,R2,-1.4,14.5,0.1,1996,,,
9/26/1996,T5,R3,-0.1,10.2,0.1,1996,,,
9/26/1996,T5,R4,-2.2,15,0.1,1996,,,
9/26/1996,T6,R1,-1.5,32.6,0.5,1996,,,
9/26/1996,T6,R2,-2.5,19.5,0.2,1996,,,
9/26/1996,T6,R3,-2.2,26.1,0.5,1996,,,
9/26/1996,T6,R4,-1.9,29,0.5,1996,,,
9/26/1996,T7,R1,-2.3,21.7,0.2,1996,,,
9/26/1996,T7,R2,-0.3,17.8,0.3,1996,,,
9/26/1996,T7,R3,-2.1,20.4,0.4,1996,,,
9/26/1996,T7,R4,-5.3,17.5,0.1,1996,,,
9/26/1996,T8,R1,-4.1,17.9,0.1,1996,,,
9/26/1996,T8,R2,-9.8,,0.3,1996,,,
9/26/1996,T8,R3,-11.1,23.6,0.1,1996,,,
9/26/1996,T8,R4,-8,19.5,0.2,1996,,,
9/11/1996,T1,R1,-2.6,3.1,0,1996,,,ZEAMX
9/11/1996,T1,R2,-2,9.1,1.3,1996,,,ZEAMX
9/11/1996,T1,R3,-2.6,10.6,1.3,1996,,,ZEAMX
9/11/1996,T1,R4,-2.6,6.8,1,1996,,,ZEAMX
9/11/1996,T2,R1,-0.9,12.9,0.5,1996,,,ZEAMX
9/11/1996,T2,R2,-1.1,5.5,0.3,1996,,,ZEAMX
9/11/1996,T2,R3,-2.7,9.9,0.6,1996,,,ZEAMX
9/11/1996,T2,R4,0,10.7,1.1,1996,,,ZEAMX
9/11/1996,T3,R1,-2.9,9.6,1.9,1996,,,ZEAMX
9/11/1996,T3,R2,-2,11.4,0.4,1996,,,ZEAMX
9/11/1996,T3,R3,-2.3,8.1,1.6,1996,,,ZEAMX
9/11/1996,T3,R4,-1,11.5,0.7,1996,,,ZEAMX
9/11/1996,T4,R1,-2.9,10.5,1.4,1996,,,ZEAMX
9/11/1996,T4,R2,-3.3,14.8,0.5,1996,,,ZEAMX
9/11/1996,T4,R3,-2.1,8.7,0.5,1996,,,ZEAMX
9/11/1996,T4,R4,-2.5,13.6,1.3,1996,,,ZEAMX
9/11/1996,T5,R1,-1.9,13.9,0.3,1996,,,
9/11/1996,T5,R2,-2.5,12.6,0.5,1996,,,
9/11/1996,T5,R3,-1,10.3,0,1996,,,
9/11/1996,T5,R4,-2.5,3.3,0.2,1996,,,
9/11/1996,T6,R1,-2.6,36.3,0.8,1996,,,
9/11/1996,T6,R2,-2.4,21.1,0.7,1996,,,
9/11/1996,T6,R3,-1.3,31.1,0.9,1996,,,
9/11/1996,T6,R4,-1,29.7,0.7,1996,,,
9/11/1996,T7,R1,-2,1.9,0,1996,,,
9/11/1996,T7,R2,-2.6,17.7,0.6,1996,,,
9/11/1996,T7,R3,-1.2,14.6,1,1996,,,
9/11/1996,T7,R4,-3.4,13.4,0.3,1996,,,
9/11/1996,T8,R1,-2.7,11.3,0,1996,,,
9/11/1996,T8,R2,-5.9,12.4,0.3,1996,,,
9/11/1996,T8,R3,-4.3,16.3,0.7,1996,,,
9/11/1996,T8,R4,-6.4,13.3,0,1996,,,
8/20/1996,T1,R1,-1.1,5.2,0.9,1996,,,ZEAMX
8/20/1996,T1,R2,-1.2,47.3,4,1996,,,ZEAMX
8/20/1996,T1,R3,-2.1,29.6,3.6,1996,,,ZEAMX
8/20/1996,T1,R4,-2.3,37.2,4,1996,,,ZEAMX
8/20/1996,T2,R1,,,,1996,,,ZEAMX
8/20/1996,T2,R2,-1.5,30.3,6.7,1996,,,ZEAMX
8/20/1996,T2,R3,-0.6,39.4,2.5,1996,,,ZEAMX
8/20/1996,T2,R4,-1.2,29.3,1.5,1996,,,ZEAMX
8/20/1996,T3,R1,-2.6,31.8,3.6,1996,,,ZEAMX
8/20/1996,T3,R2,-1.1,35.4,3,1996,,,ZEAMX
8/20/1996,T3,R3,-1.2,16.8,4,1996,,,ZEAMX
8/20/1996,T3,R4,0,27.5,3.6,1996,,,ZEAMX
8/20/1996,T4,R1,-0.5,12.9,4.4,1996,,,ZEAMX
8/20/1996,T4,R2,-2.1,38.9,1.9,1996,,,ZEAMX
8/20/1996,T4,R3,-2,34,2.3,1996,,,ZEAMX
8/20/1996,T4,R4,-2.2,28.3,2.9,1996,,,ZEAMX
8/20/1996,T5,R1,-1.7,32.5,0,1996,,,
8/20/1996,T5,R2,-1,48.5,0.5,1996,,,
8/20/1996,T5,R3,-1.5,33.6,1.2,1996,,,
8/20/1996,T5,R4,-0.7,24.5,0,1996,,,
8/20/1996,T6,R1,-2.4,68.8,2,1996,,,
8/20/1996,T6,R2,-1.7,68.6,2,1996,,,
8/20/1996,T6,R3,-2.7,53.4,2.3,1996,,,
8/20/1996,T6,R4,-2.1,82.4,2.5,1996,,,
8/20/1996,T7,R1,-2,68.3,1,1996,,,
8/20/1996,T7,R2,-2.1,61.8,1.6,1996,,,
8/20/1996,T7,R3,-2.1,72.7,1.2,1996,,,
8/20/1996,T7,R4,-1.1,55.2,1.1,1996,,,
8/20/1996,T8,R1,-4.9,1.1,0.2,1996,,,
8/20/1996,T8,R2,-7.3,40.8,1.8,1996,,,
8/20/1996,T8,R3,-10.2,82.5,1.1,1996,,,
8/20/1996,T8,R4,-7.4,50.8,0.9,1996,,,
8/2/1996,T1,R1,-0.2,8.7,1.3,1996,,,ZEAMX
8/2/1996,T1,R2,-1.8,25.4,2.5,1996,,,ZEAMX
8/2/1996,T1,R3,-2.1,14.7,1.8,1996,,,ZEAMX
8/2/1996,T1,R4,-1.9,22.1,0.5,1996,,,ZEAMX
8/2/1996,T2,R1,,,,1996,,,ZEAMX
8/2/1996,T2,R2,0,17.1,3.2,1996,,,ZEAMX
8/2/1996,T2,R3,-1.1,22.1,1.1,1996,,,ZEAMX
8/2/1996,T2,R4,-1.2,16.8,0.5,1996,,,ZEAMX
8/2/1996,T3,R1,-2.9,23.2,3.4,1996,,,ZEAMX
8/2/1996,T3,R2,-1.9,17.5,1.8,1996,,,ZEAMX
8/2/1996,T3,R3,-1.6,22.7,3.3,1996,,,ZEAMX
8/2/1996,T3,R4,0,16.7,2.3,1996,,,ZEAMX
8/2/1996,T4,R1,,,,1996,,,ZEAMX
8/2/1996,T4,R2,-3.6,23,1.7,1996,,,ZEAMX
8/2/1996,T4,R3,-3,21.7,2.2,1996,,,ZEAMX
8/2/1996,T4,R4,-2.4,17.2,0.7,1996,,,ZEAMX
8/2/1996,T5,R1,0,29.2,0.1,1996,,,
8/2/1996,T5,R2,-1,22.1,0.8,1996,,,
8/2/1996,T5,R3,-1,20.2,1,1996,,,
8/2/1996,T5,R4,-1.2,17.2,0.2,1996,,,
8/2/1996,T6,R1,-0.2,62.3,1.7,1996,,,
8/2/1996,T6,R2,-2.6,47,1.1,1996,,,
8/2/1996,T6,R3,-0.2,81.2,1,1996,,,
8/2/1996,T6,R4,-2,42,1.4,1996,,,
8/2/1996,T7,R1,-1,39.2,0.8,1996,,,
8/2/1996,T7,R2,-1.2,31.2,0.1,1996,,,
8/2/1996,T7,R3,-0.6,43.1,0,1996,,,
8/2/1996,T7,R4,-5,31.4,1.3,1996,,,
8/2/1996,T8,R1,-5,30,0.5,1996,,,
8/2/1996,T8,R2,-8.7,38.8,1.3,1996,,,
8/2/1996,T8,R3,-10.4,39.9,0.7,1996,,,
8/2/1996,T8,R4,-6.5,31.9,0.5,1996,,,
7/25/1996,T1,R1,-1.2,5.9,0.6,1996,,,ZEAMX
7/25/1996,T1,R2,-1.7,18.8,1.6,1996,,,ZEAMX
7/25/1996,T1,R3,-1.4,7.9,1,1996,,,ZEAMX
7/25/1996,T1,R4,-0.7,9.8,1.3,1996,,,ZEAMX
7/25/1996,T2,R1,,,,1996,,,ZEAMX
7/25/1996,T2,R2,-1.3,7.5,1,1996,,,ZEAMX
7/25/1996,T2,R3,-1.9,12.1,0.8,1996,,,ZEAMX
7/25/1996,T2,R4,-0.3,12.5,0.8,1996,,,ZEAMX
7/25/1996,T3,R1,-2.9,11.1,3.1,1996,,,ZEAMX
7/25/1996,T3,R2,-2.1,8.5,1.8,1996,,,ZEAMX
7/25/1996,T3,R3,-1.3,12.3,3.3,1996,,,ZEAMX
7/25/1996,T3,R4,-0.8,7.9,1.7,1996,,,ZEAMX
7/25/1996,T4,R1,-1,6.9,1.4,1996,,,ZEAMX
7/25/1996,T4,R2,-2.4,13.2,1.6,1996,,,ZEAMX
7/25/1996,T4,R3,-1.4,11.5,2,1996,,,ZEAMX
7/25/1996,T4,R4,-2.3,4,1.5,1996,,,ZEAMX
7/25/1996,T5,R1,-0.5,14.6,0.1,1996,,,
7/25/1996,T5,R2,-1.7,5.9,0.8,1996,,,
7/25/1996,T5,R3,-0.8,13.6,0.7,1996,,,
7/25/1996,T5,R4,-1.3,2.7,0.2,1996,,,
7/25/1996,T6,R1,0,55.4,1.1,1996,,,
7/25/1996,T6,R2,-2.1,9.6,0.4,1996,,,
7/25/1996,T6,R3,-0.3,66.6,2.3,1996,,,
7/25/1996,T6,R4,-2,12.4,1.7,1996,,,
7/25/1996,T7,R1,-0.3,21.6,0.8,1996,,,
7/25/1996,T7,R2,-2.3,23.5,0.3,1996,,,
7/25/1996,T7,R3,-1.3,23.8,1.1,1996,,,
7/25/1996,T7,R4,-3.3,26.6,0.8,1996,,,
7/25/1996,T8,R1,0,9.9,0.3,1996,,,
7/25/1996,T8,R2,,,,1996,,,
7/25/1996,T8,R3,-4.7,22.1,0.6,1996,,,
7/25/1996,T8,R4,-7.6,11.9,0.2,1996,,,
7/9/1996,T1,R1,0,7.4,0.7,1996,,,ZEAMX
7/9/1996,T1,R2,-1.4,22,1.6,1996,,,ZEAMX
7/9/1996,T1,R3,-0.9,15.9,1.8,1996,,,ZEAMX
7/9/1996,T1,R4,-1.6,22.7,1.3,1996,,,ZEAMX
7/9/1996,T2,R1,,,,1996,,,ZEAMX
7/9/1996,T2,R2,0,9.5,1.4,1996,,,ZEAMX
7/9/1996,T2,R3,-2.6,10.9,0.9,1996,,,ZEAMX
7/9/1996,T2,R4,0,9.7,0.9,1996,,,ZEAMX
7/9/1996,T3,R1,-2.4,18.9,2.5,1996,,,ZEAMX
7/9/1996,T3,R2,-1,20.8,4.6,1996,,,ZEAMX
7/9/1996,T3,R3,-1.5,25.5,2.9,1996,,,ZEAMX
7/9/1996,T3,R4,-0.3,11.9,1.6,1996,,,ZEAMX
7/9/1996,T4,R1,-1.7,9.2,1.3,1996,,,ZEAMX
7/9/1996,T4,R2,-2.1,26.3,3,1996,,,ZEAMX
7/9/1996,T4,R3,-0.6,11.3,1,1996,,,ZEAMX
7/9/1996,T4,R4,-0.3,4.7,0.8,1996,,,ZEAMX
7/9/1996,T5,R1,-0.6,17.8,0.8,1996,,,
7/9/1996,T5,R2,-1.3,11.4,0.7,1996,,,
7/9/1996,T5,R3,-0.6,18.3,0,1996,,,
7/9/1996,T5,R4,-0.2,4,0.4,1996,,,
7/9/1996,T6,R1,0,26,2,1996,,,
7/9/1996,T6,R2,-0.6,7.8,0.6,1996,,,
7/9/1996,T6,R3,-0.8,28.4,1.6,1996,,,
7/9/1996,T6,R4,-3,32.9,1.8,1996,,,
7/9/1996,T7,R1,-0.9,33.9,0.9,1996,,,
7/9/1996,T7,R2,-0.7,39.4,0.7,1996,,,
7/9/1996,T7,R3,-0.3,41.6,0.5,1996,,,
7/9/1996,T7,R4,-6.3,40.5,0.3,1996,,,
7/9/1996,T8,R1,-4.9,23.9,0.2,1996,,,
7/9/1996,T8,R2,-8,44.1,0.9,1996,,,
7/9/1996,T8,R3,-8.5,51.8,0,1996,,,
7/9/1996,T8,R4,-7.1,28.1,0.6,1996,,,
6/21/1996,T1,R1,-1.4,35.6,6.8,1996,,,ZEAMX
6/21/1996,T1,R2,-0.9,31.2,15.4,1996,,,ZEAMX
6/21/1996,T1,R3,0,41.7,8.1,1996,,,ZEAMX
6/21/1996,T1,R4,0,44.1,9.5,1996,,,ZEAMX
6/21/1996,T2,R1,,,,1996,,,ZEAMX
6/21/1996,T2,R2,-1.6,23.6,3.6,1996,,,ZEAMX
6/21/1996,T2,R3,0,12.2,4.3,1996,,,ZEAMX
6/21/1996,T2,R4,,28.9,8.1,1996,,,ZEAMX
6/21/1996,T3,R1,-0.8,33.2,30.3,1996,,,ZEAMX
6/21/1996,T3,R2,0,23.4,13.4,1996,,,ZEAMX
6/21/1996,T3,R3,-4.3,19.4,32,1996,,,ZEAMX
6/21/1996,T3,R4,-0.6,27.5,23.1,1996,,,ZEAMX
6/21/1996,T4,R1,0,35,12.4,1996,,,ZEAMX
6/21/1996,T4,R2,-2.3,37.7,58.3,1996,,,ZEAMX
6/21/1996,T4,R3,-2.3,52.2,49.8,1996,,,ZEAMX
6/21/1996,T4,R4,-1,45.3,61.5,1996,,,ZEAMX
6/21/1996,T5,R1,0,53,2.1,1996,,,
6/21/1996,T5,R2,0,48.9,1,1996,,,
6/21/1996,T5,R3,-0.8,45.7,1.3,1996,,,
6/21/1996,T5,R4,-0.5,29.5,0.3,1996,,,
6/21/1996,T6,R1,-0.1,61.1,5.4,1996,,,
6/21/1996,T6,R2,-1.2,173,23.1,1996,,,
6/21/1996,T6,R3,-1.4,108.3,10.5,1996,,,
6/21/1996,T6,R4,-1.4,124.4,5.2,1996,,,
6/21/1996,T7,R1,-0.8,141.1,1.2,1996,,,
6/21/1996,T7,R2,0,111.5,0.8,1996,,,
6/21/1996,T7,R3,-1.3,113.2,1.9,1996,,,
6/21/1996,T7,R4,-4.1,129.2,1.2,1996,,,
6/21/1996,T8,R1,-4,111,0.6,1996,,,
6/21/1996,T8,R2,-4.4,117.6,10.2,1996,,,
6/21/1996,T8,R3,-4.7,341.8,9.2,1996,,,
6/21/1996,T8,R4,-2.7,128.6,1.4,1996,,,
6/3/1996,T1,R1,-0.3,7.2,0.5,1996,,,ZEAMX
6/3/1996,T1,R2,-0.9,3,0.5,1996,,,ZEAMX
6/3/1996,T1,R3,-0.8,6.2,3.5,1996,,,ZEAMX
6/3/1996,T1,R4,0,0.4,0,1996,,,ZEAMX
6/3/1996,T2,R1,-1.3,4,7,1996,,,ZEAMX
6/3/1996,T2,R2,-4.1,0.5,0.2,1996,,,ZEAMX
6/3/1996,T2,R3,-0.2,0,0.1,1996,,,ZEAMX
6/3/1996,T2,R4,-0.9,23,5.1,1996,,,ZEAMX
6/3/1996,T3,R1,0,5.3,10.1,1996,,,ZEAMX
6/3/1996,T3,R2,0,13.1,11.7,1996,,,ZEAMX
6/3/1996,T3,R3,0,31.4,139.5,1996,,,ZEAMX
6/3/1996,T3,R4,-0.3,6.1,7.5,1996,,,ZEAMX
6/3/1996,T4,R1,-1.2,7.8,14.8,1996,,,ZEAMX
6/3/1996,T4,R2,-0.7,18.7,34.3,1996,,,ZEAMX
6/3/1996,T4,R3,-2.8,26,24.3,1996,,,ZEAMX
6/3/1996,T4,R4,-1,0,1,1996,,,ZEAMX
6/3/1996,T5,R1,0,37.6,0.3,1996,,,
6/3/1996,T5,R2,-2.1,21,0.5,1996,,,
6/3/1996,T5,R3,-1.3,23.9,2,1996,,,
6/3/1996,T5,R4,-0.3,15.4,0.1,1996,,,
6/3/1996,T6,R1,-0.9,36.3,2.5,1996,,,
6/3/1996,T6,R2,-1,87.4,3.7,1996,,,
6/3/1996,T6,R3,-2.1,88.2,5.9,1996,,,
6/3/1996,T6,R4,0,67.7,2.2,1996,,,
6/3/1996,T7,R1,-0.7,0.8,0,1996,,,
6/3/1996,T7,R2,-6.7,48.3,0.1,1996,,,
6/3/1996,T7,R3,-1.2,64,0.7,1996,,,
6/3/1996,T7,R4,-1.7,80.5,0.7,1996,,,
6/3/1996,T8,R1,-2.3,,0.3,1996,,,
6/3/1996,T8,R2,-2.2,86.9,0.6,1996,,,
6/3/1996,T8,R3,-1.1,57,1.1,1996,,,
6/3/1996,T8,R4,-1.9,67.6,0.2,1996,,,
5/21/1996,T1,R1,-3.1,14.1,5.1,1996,,,ZEAMX
5/21/1996,T1,R2,-0.1,6.9,16.7,1996,,,ZEAMX
5/21/1996,T1,R3,-0.2,2.2,1.3,1996,,,ZEAMX
5/21/1996,T1,R4,-2.5,0.3,0,1996,,,ZEAMX
5/21/1996,T2,R1,-1.1,4.3,11.8,1996,,,ZEAMX
5/21/1996,T2,R2,-0.4,1.1,1.5,1996,,,ZEAMX
5/21/1996,T2,R3,-0.6,0.5,0.3,1996,,,ZEAMX
5/21/1996,T2,R4,-1.4,6.5,2.4,1996,,,ZEAMX
5/21/1996,T3,R1,-0.4,50.4,103.5,1996,,,ZEAMX
5/21/1996,T3,R2,0,10,6.1,1996,,,ZEAMX
5/21/1996,T3,R3,-1,10.8,29.3,1996,,,ZEAMX
5/21/1996,T3,R4,-0.7,7.8,32.8,1996,,,ZEAMX
5/21/1996,T4,R1,0,0,,1996,,,ZEAMX
5/21/1996,T4,R2,-0.2,14.7,52.3,1996,,,ZEAMX
5/21/1996,T4,R3,-0.2,,,1996,,,ZEAMX
5/21/1996,T4,R4,-1.3,,,1996,,,ZEAMX
5/21/1996,T5,R1,-0.1,38.5,0,1996,,,
5/21/1996,T5,R2,-0.5,23,0,1996,,,
5/21/1996,T5,R3,-0.8,20.8,0.7,1996,,,
5/21/1996,T5,R4,-2.6,13.9,0.2,1996,,,
5/21/1996,T6,R1,-0.5,253,5.9,1996,,,
5/21/1996,T6,R2,-0.9,308,4.5,1996,,,
5/21/1996,T6,R3,-0.3,226.1,8.1,1996,,,
5/21/1996,T6,R4,0,172,3.4,1996,,,
5/21/1996,T7,R1,-3.7,98.3,0.3,1996,,,
5/21/1996,T7,R2,0,160.5,1,1996,,,
5/21/1996,T7,R3,0,67.7,0.6,1996,,,
5/21/1996,T7,R4,-4.7,90.9,6.3,1996,,,
5/21/1996,T8,R1,-3,70.6,0.5,1996,,,
5/21/1996,T8,R2,-1.5,63.8,1.1,1996,,,
5/21/1996,T8,R3,-1.5,33.3,0.4,1996,,,
5/21/1996,T8,R4,-2,8.3,1.1,1996,,,
4/30/1996,T1,R1,-1.1,,0.1,1996,,,ZEAMX
4/30/1996,T1,R2,-0.9,0,0,1996,,,ZEAMX
4/30/1996,T1,R3,,4.8,0.6,1996,,,ZEAMX
4/30/1996,T1,R4,-0.6,0,0,1996,,,ZEAMX
4/30/1996,T2,R1,,0,0.8,1996,,,ZEAMX
4/30/1996,T2,R2,-1.3,0.8,,1996,,,ZEAMX
4/30/1996,T2,R3,-2.4,1.9,0,1996,,,ZEAMX
4/30/1996,T2,R4,-1.5,2.6,3.8,1996,,,ZEAMX
4/30/1996,T3,R1,0,0.2,0.1,1996,,,ZEAMX
4/30/1996,T3,R2,-1.1,,1.6,1996,,,ZEAMX
4/30/1996,T3,R3,0,1.7,0,1996,,,ZEAMX
4/30/1996,T3,R4,0,0,1.4,1996,,,ZEAMX
4/30/1996,T4,R1,0,0,0.6,1996,,,ZEAMX
4/30/1996,T4,R2,-1.1,0.8,0.3,1996,,,ZEAMX
4/30/1996,T4,R3,-0.7,,0.1,1996,,,ZEAMX
4/30/1996,T4,R4,0,0,0.5,1996,,,ZEAMX
4/30/1996,T5,R1,0,0,0,1996,,,
4/30/1996,T5,R2,-1.7,2.4,0,1996,,,
4/30/1996,T5,R3,-0.6,0.7,0,1996,,,
4/30/1996,T5,R4,-1.5,0.2,0.3,1996,,,
4/30/1996,T6,R1,0,0.9,3,1996,,,
4/30/1996,T6,R2,-0.3,0.8,0,1996,,,
4/30/1996,T6,R3,-2.7,2.9,0.4,1996,,,
4/30/1996,T6,R4,-1.1,3.4,12.6,1996,,,
4/30/1996,T7,R1,-0.1,6.2,0.4,1996,,,
4/30/1996,T7,R2,-0.1,1.4,0.2,1996,,,
4/30/1996,T7,R3,0,1,0.3,1996,,,
4/30/1996,T7,R4,-0.7,5.7,0,1996,,,
4/30/1996,T8,R1,-0.7,0,0,1996,,,
4/30/1996,T8,R2,0,,0,1996,,,
4/30/1996,T8,R3,-0.6,,0,1996,,,
4/30/1996,T8,R4,-2.9,0,,1996,,,
4/11/1996,T1,R1,0,,0.3,1996,,,ZEAMX
4/11/1996,T1,R2,-0.9,0,0.1,1996,,,ZEAMX
4/11/1996,T1,R3,-1.4,,0.8,1996,,,ZEAMX
4/11/1996,T1,R4,-1.1,0,0.1,1996,,,ZEAMX
4/11/1996,T2,R1,0,0,0,1996,,,ZEAMX
4/11/1996,T2,R2,-0.8,,0.1,1996,,,ZEAMX
4/11/1996,T2,R3,-1.2,,0,1996,,,ZEAMX
4/11/1996,T2,R4,-0.5,0,0,1996,,,ZEAMX
4/11/1996,T3,R1,-1.3,,0,1996,,,ZEAMX
4/11/1996,T3,R2,-1.7,0,0,1996,,,ZEAMX
4/11/1996,T3,R3,-0.4,0,0,1996,,,ZEAMX
4/11/1996,T3,R4,-1.3,0,0,1996,,,ZEAMX
4/11/1996,T4,R1,0,,,1996,,,ZEAMX
4/11/1996,T4,R2,-0.3,0,0,1996,,,ZEAMX
4/11/1996,T4,R3,-3,0,1.7,1996,,,ZEAMX
4/11/1996,T4,R4,-0.6,0,0,1996,,,ZEAMX
4/11/1996,T5,R1,-1.8,0,0,1996,,,
4/11/1996,T5,R2,-1.3,0,0.2,1996,,,
4/11/1996,T5,R3,-1.2,0,0,1996,,,
4/11/1996,T5,R4,-2,0.2,,1996,,,
4/11/1996,T6,R1,0,0,0,1996,,,
4/11/1996,T6,R2,-1.3,4.3,0.4,1996,,,
4/11/1996,T6,R3,-4.2,1.6,1.5,1996,,,
4/11/1996,T6,R4,-1.1,2.2,1.4,1996,,,
4/11/1996,T7,R1,,0,0,1996,,,
4/11/1996,T7,R2,-0.9,0.1,0.3,1996,,,
4/11/1996,T7,R3,-1.5,0,1,1996,,,
4/11/1996,T7,R4,-1.3,0,0,1996,,,
4/11/1996,T8,R1,-2.1,0,0.2,1996,,,
4/11/1996,T8,R2,0,0,0.3,1996,,,
4/11/1996,T8,R3,,0.3,0,1996,,,
4/11/1996,T8,R4,-2,,0,1996,,,
10/9/1995,T1,R1,-1.3,,,1995,,,TRIAE
10/9/1995,T1,R2,-1.7,,,1995,,,TRIAE
10/9/1995,T1,R3,-2.4,,,1995,,,TRIAE
10/9/1995,T1,R4,-1.3,,,1995,,,TRIAE
10/9/1995,T2,R1,-0.9,,,1995,,,TRIAE
10/9/1995,T2,R2,-1,,,1995,,,TRIAE
10/9/1995,T2,R3,0,,,1995,,,TRIAE
10/9/1995,T2,R4,,,,1995,,,TRIAE
10/9/1995,T3,R1,-0.6,,,1995,,,TRIAE
10/9/1995,T3,R2,-0.4,,,1995,,,TRIAE
10/9/1995,T3,R3,-1.1,,,1995,,,TRIAE
10/9/1995,T3,R4,-2.5,,,1995,,,TRIAE
10/9/1995,T4,R1,-1.4,,,1995,,,TRIAE
10/9/1995,T4,R2,-1.1,,,1995,,,TRIAE
10/9/1995,T4,R3,-1.6,,,1995,,,TRIAE
10/9/1995,T4,R4,0,,,1995,,,TRIAE
10/9/1995,T5,R1,,,,1995,,,
10/9/1995,T5,R2,-1.2,,,1995,,,
10/9/1995,T5,R3,0,,,1995,,,
10/9/1995,T5,R4,,,,1995,,,
10/9/1995,T6,R1,-3.5,,,1995,,,
10/9/1995,T6,R2,-5.5,,,1995,,,
10/9/1995,T6,R3,-2.6,,,1995,,,
10/9/1995,T6,R4,-6.3,,,1995,,,
10/9/1995,T7,R1,-2.8,,,1995,,,
10/9/1995,T7,R2,-0.5,,,1995,,,
10/9/1995,T7,R3,-1.2,,,1995,,,
10/9/1995,T7,R4,-3.4,,,1995,,,
10/9/1995,T8,R1,-6.4,,,1995,,,
10/9/1995,T8,R2,-8.2,,,1995,,,
10/9/1995,T8,R3,-7.7,,,1995,,,
10/9/1995,T8,R4,-7.6,,,1995,,,
9/11/1995,T1,R1,,,,1995,,,TRIAE
9/11/1995,T1,R2,0,,,1995,,,TRIAE
9/11/1995,T1,R3,0,,,1995,,,TRIAE
9/11/1995,T1,R4,,,,1995,,,TRIAE
9/11/1995,T2,R1,0,,,1995,,,TRIAE
9/11/1995,T2,R2,,,,1995,,,TRIAE
9/11/1995,T2,R3,0,,,1995,,,TRIAE
9/11/1995,T2,R4,0,,,1995,,,TRIAE
9/11/1995,T3,R1,-0.8,,,1995,,,TRIAE
9/11/1995,T3,R2,0,,,1995,,,TRIAE
9/11/1995,T3,R3,,,,1995,,,TRIAE
9/11/1995,T3,R4,-0.3,,,1995,,,TRIAE
9/11/1995,T4,R1,0,,,1995,,,TRIAE
9/11/1995,T4,R2,0,,,1995,,,TRIAE
9/11/1995,T4,R3,0,,,1995,,,TRIAE
9/11/1995,T4,R4,,,,1995,,,TRIAE
9/11/1995,T5,R1,,,,1995,,,
9/11/1995,T5,R2,-8.6,,,1995,,,
9/11/1995,T5,R3,0,,,1995,,,
9/11/1995,T5,R4,,,,1995,,,
9/11/1995,T7,R1,0,,,1995,,,
9/11/1995,T7,R2,,,,1995,,,
9/11/1995,T7,R3,,,,1995,,,
9/11/1995,T7,R4,-5,,,1995,,,
9/11/1995,T8,R1,0,,,1995,,,
9/11/1995,T8,R2,,,,1995,,,
9/11/1995,T8,R3,0,,,1995,,,
9/11/1995,T8,R4,,,,1995,,,
8/11/1995,T1,R1,,,,1995,,,TRIAE
8/11/1995,T1,R2,-3.9,,,1995,,,TRIAE
8/11/1995,T1,R3,,,,1995,,,TRIAE
8/11/1995,T1,R4,-1.3,,,1995,,,TRIAE
8/11/1995,T2,R1,-1.7,,,1995,,,TRIAE
8/11/1995,T2,R2,-0.8,,,1995,,,TRIAE
8/11/1995,T2,R3,-1.5,,,1995,,,TRIAE
8/11/1995,T2,R4,-1.8,,,1995,,,TRIAE
8/11/1995,T3,R1,-3.9,,,1995,,,TRIAE
8/11/1995,T3,R2,-2,,,1995,,,TRIAE
