# Fertilizer Application Report for the MCSE,,,,,,,,,,
#,,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/159,,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/159.csv,,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/7.eml,,,,,,,,,,
#,,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,,
#,,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,,
"# obs_date		Date of the observation",,,,,,,,,,
"# treatment		LTER Main Site Treatment",,,,,,,,,,
"# replicate		LTER replicate that the observation is taken from",,,,,,,,,,
"# plot		LTER plot",,,,,,,,,,
"# material		The fertiizer material used",,,,,,,,,,
"# rate_kg_ha	kilogramsPerHectare	The rate of fertilizer application in kg per ha",,,,,,,,,,
"# n_rate_kg_ha	kilogramsPerHectare	The N fertilization  rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# p_rate_kg_ha	kilogramsPerHectare	The P fertilization rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# k_rate_kg_ha	kilogramsPerHectare	The K fertilization rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# comment		The full aglog entry",,,,,,,,,,
"# source		The URL of the aglog entry",,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,,,,,,,
#!!! Use with caution. If the aglog entries are not filled out completely data will be missing here.!!!,,,,,,,,,,
#,,,,,,,,,,
#2020-05-06 Sven Bohm. Added source URL,,,,,,,,,,
#,,,,,kilogramsPerHectare,kilogramsPerHectare,kilogramsPerHectare,kilogramsPerHectare,,
obs_date,treatment,replicate,plot,material,rate_kg_ha,n_rate_kg_ha,p_rate_kg_ha,k_rate_kg_ha,comment,source
3/28/2022,T8,R3,T8R3,28% UAN (28-0-0),240,67,0,0,"Fertilized LTER Main Site winter wheat treatment T8 all replications (1,2,3, and 4), Plots were fertilized with 20 gallons per acre of (28-0-0). 28-0-0 weighs 10.67 lbs/gallon so 59.75 lbs of N/A was applied. Weather conditions 1:30 p-.m. were clear 28 degrees F, 44.8% humidity 8 mph West wind.  Application was completed using the John Deere 5220 Tractor and the Top Air 30ft sprayer. The sprayer was fitted with Chafer stream bars set to 1.0 orifice setting traveling an average of 5.5 mph. ",http://aglog.kbs.msu.edu/observations/5326
3/28/2022,T8,R4,T8R4,28% UAN (28-0-0),240,67,0,0,"Fertilized LTER Main Site winter wheat treatment T8 all replications (1,2,3, and 4), Plots were fertilized with 20 gallons per acre of (28-0-0). 28-0-0 weighs 10.67 lbs/gallon so 59.75 lbs of N/A was applied. Weather conditions 1:30 p-.m. were clear 28 degrees F, 44.8% humidity 8 mph West wind.  Application was completed using the John Deere 5220 Tractor and the Top Air 30ft sprayer. The sprayer was fitted with Chafer stream bars set to 1.0 orifice setting traveling an average of 5.5 mph. ",http://aglog.kbs.msu.edu/observations/5326
7/27/2021,T8,R2,T8ntR2,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site T1, T2 edges at 32oz/acre round up all reps.

Sprayed old micro plots in northwest corners at 44oz/acre; all reps.

Sprayed CE Study CE2 reps: 112, 210, 312, & 402.

Sprayed T8nt all reps.

Sprayed Lysimeter field east side.

Sprayed Roundup Powermax at 32 ounces/acre, Ammonium Sulfate at  3.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning , Sunny.

Weather conditions at the end 4:00pm: Did not record

REI: 24 hours.",http://aglog.kbs.msu.edu/observations/5177
7/27/2021,T8,R3,T8ntR3,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site T1, T2 edges at 32oz/acre round up all reps.

Sprayed old micro plots in northwest corners at 44oz/acre; all reps.

Sprayed CE Study CE2 reps: 112, 210, 312, & 402.

Sprayed T8nt all reps.

Sprayed Lysimeter field east side.

Sprayed Roundup Powermax at 32 ounces/acre, Ammonium Sulfate at  3.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning , Sunny.

Weather conditions at the end 4:00pm: Did not record

REI: 24 hours.",http://aglog.kbs.msu.edu/observations/5177
7/27/2021,T8,R1,T8ntR1,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site T1, T2 edges at 32oz/acre round up all reps.

Sprayed old micro plots in northwest corners at 44oz/acre; all reps.

Sprayed CE Study CE2 reps: 112, 210, 312, & 402.

Sprayed T8nt all reps.

Sprayed Lysimeter field east side.

Sprayed Roundup Powermax at 32 ounces/acre, Ammonium Sulfate at  3.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning , Sunny.

Weather conditions at the end 4:00pm: Did not record

REI: 24 hours.",http://aglog.kbs.msu.edu/observations/5177
7/27/2021,T8,R4,T8ntR4,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site T1, T2 edges at 32oz/acre round up all reps.

Sprayed old micro plots in northwest corners at 44oz/acre; all reps.

Sprayed CE Study CE2 reps: 112, 210, 312, & 402.

Sprayed T8nt all reps.

Sprayed Lysimeter field east side.

Sprayed Roundup Powermax at 32 ounces/acre, Ammonium Sulfate at  3.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning , Sunny.

Weather conditions at the end 4:00pm: Did not record

REI: 24 hours.",http://aglog.kbs.msu.edu/observations/5177
6/9/2021,T8,R1,T8ntR1,Ammonium sulfate (AMS),3,0,,,"Sprayed LTER main site CE soybean plots (112, 210, 312, 402), finished the Lysimeter Field starting from the west, and all the T8NT plots. 

Sprayed with Enlist at 2 pints/acre, Roundup Powermax at 44 ounces/acre, Warrant at 48 ounces/acre, Ammonium Sulfate at  2.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning 10:00am:  79.2 degrees F, 3.68mph southeast wind, 79.7% relative humidity, and sunny.

Weather conditions at the end 1:00pm: 87.3 degrees F, 5.2mph east wind, 53.6% relative humidity, and partly sunny. 

REI: 48 hours.",http://aglog.kbs.msu.edu/observations/5115
6/9/2021,T8,R3,T8ntR3,Ammonium sulfate (AMS),3,0,,,"Sprayed LTER main site CE soybean plots (112, 210, 312, 402), finished the Lysimeter Field starting from the west, and all the T8NT plots. 

Sprayed with Enlist at 2 pints/acre, Roundup Powermax at 44 ounces/acre, Warrant at 48 ounces/acre, Ammonium Sulfate at  2.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning 10:00am:  79.2 degrees F, 3.68mph southeast wind, 79.7% relative humidity, and sunny.

Weather conditions at the end 1:00pm: 87.3 degrees F, 5.2mph east wind, 53.6% relative humidity, and partly sunny. 

REI: 48 hours.",http://aglog.kbs.msu.edu/observations/5115
6/9/2021,T8,R2,T8ntR2,Ammonium sulfate (AMS),3,0,,,"Sprayed LTER main site CE soybean plots (112, 210, 312, 402), finished the Lysimeter Field starting from the west, and all the T8NT plots. 

Sprayed with Enlist at 2 pints/acre, Roundup Powermax at 44 ounces/acre, Warrant at 48 ounces/acre, Ammonium Sulfate at  2.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning 10:00am:  79.2 degrees F, 3.68mph southeast wind, 79.7% relative humidity, and sunny.

Weather conditions at the end 1:00pm: 87.3 degrees F, 5.2mph east wind, 53.6% relative humidity, and partly sunny. 

REI: 48 hours.",http://aglog.kbs.msu.edu/observations/5115
6/9/2021,T8,R4,T8ntR4,Ammonium sulfate (AMS),3,0,,,"Sprayed LTER main site CE soybean plots (112, 210, 312, 402), finished the Lysimeter Field starting from the west, and all the T8NT plots. 

Sprayed with Enlist at 2 pints/acre, Roundup Powermax at 44 ounces/acre, Warrant at 48 ounces/acre, Ammonium Sulfate at  2.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning 10:00am:  79.2 degrees F, 3.68mph southeast wind, 79.7% relative humidity, and sunny.

Weather conditions at the end 1:00pm: 87.3 degrees F, 5.2mph east wind, 53.6% relative humidity, and partly sunny. 

REI: 48 hours.",http://aglog.kbs.msu.edu/observations/5115
5/6/2021,T8,R4,T8ntR4,0-0-60,281,0,0,168,"Fertilized LTER Main Site T8nt plots all reps with potash (0-0-60) at 250 lbs/A. 

250 lbs/A of potash 0-0-60 equals 150 lbs/A K2O. 

Equipment used: JD 7420b and Gandy 30' forced air spreader.

Metercal setting was 201 at 250lb rate. 

Entire plots were fertilized.",http://aglog.kbs.msu.edu/observations/5014
5/6/2021,T8,R1,T8ntR1,0-0-60,281,0,0,168,"Fertilized LTER Main Site T8nt plots all reps with potash (0-0-60) at 250 lbs/A. 

250 lbs/A of potash 0-0-60 equals 150 lbs/A K2O. 

Equipment used: JD 7420b and Gandy 30' forced air spreader.

Metercal setting was 201 at 250lb rate. 

Entire plots were fertilized.",http://aglog.kbs.msu.edu/observations/5014
5/6/2021,T8,R3,T8ntR3,0-0-60,281,0,0,168,"Fertilized LTER Main Site T8nt plots all reps with potash (0-0-60) at 250 lbs/A. 

250 lbs/A of potash 0-0-60 equals 150 lbs/A K2O. 

Equipment used: JD 7420b and Gandy 30' forced air spreader.

Metercal setting was 201 at 250lb rate. 

Entire plots were fertilized.",http://aglog.kbs.msu.edu/observations/5014
5/6/2021,T8,R2,T8ntR2,0-0-60,281,0,0,168,"Fertilized LTER Main Site T8nt plots all reps with potash (0-0-60) at 250 lbs/A. 

250 lbs/A of potash 0-0-60 equals 150 lbs/A K2O. 

Equipment used: JD 7420b and Gandy 30' forced air spreader.

Metercal setting was 201 at 250lb rate. 

Entire plots were fertilized.",http://aglog.kbs.msu.edu/observations/5014
6/11/2020,T8,R3,T8ntR3,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER CE Corn Plots (CE1 and CE2), and T8nt plots all replications. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 5-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Weather conditions at the start 2:15 p.m. sunny, 70.8 degrees F, 8-9 mph west winds, 42.7% humidity. Conditions at the end 3:05 p.m. sunny 72.2 degrees F, 6-7 mph west wind, 36.6 % humidity.",http://aglog.kbs.msu.edu/observations/4816
6/11/2020,T8,R4,T8ntR4,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER CE Corn Plots (CE1 and CE2), and T8nt plots all replications. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 5-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Weather conditions at the start 2:15 p.m. sunny, 70.8 degrees F, 8-9 mph west winds, 42.7% humidity. Conditions at the end 3:05 p.m. sunny 72.2 degrees F, 6-7 mph west wind, 36.6 % humidity.",http://aglog.kbs.msu.edu/observations/4816
6/11/2020,T8,R1,T8ntR1,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER CE Corn Plots (CE1 and CE2), and T8nt plots all replications. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 5-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Weather conditions at the start 2:15 p.m. sunny, 70.8 degrees F, 8-9 mph west winds, 42.7% humidity. Conditions at the end 3:05 p.m. sunny 72.2 degrees F, 6-7 mph west wind, 36.6 % humidity.",http://aglog.kbs.msu.edu/observations/4816
6/11/2020,T8,R2,T8ntR2,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER CE Corn Plots (CE1 and CE2), and T8nt plots all replications. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 5-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Weather conditions at the start 2:15 p.m. sunny, 70.8 degrees F, 8-9 mph west winds, 42.7% humidity. Conditions at the end 3:05 p.m. sunny 72.2 degrees F, 6-7 mph west wind, 36.6 % humidity.",http://aglog.kbs.msu.edu/observations/4816
5/13/2020,T8,R2,T8ntR2,16.5-16.5-0-2.9 with .2 lbs/A zinc and .3 lbs/A boron starter fertilizer,206,34,34,0,"Planted corn in the LTER T8nt plots, CE study (ce1, ce2 plots), lysimeter field (lysimeter field only had starter fertilizer applied from east to west up to t2 plot). Equipment used: Planted with JD 7330 tractor and JD 1730 planter. Planted Pioneer P0306Q seed corn at 32,000 seeds/acre. Planting depth: 1.5 inches. Pioneer P0306Q has a relative maturity of 103 days and is Roundup ready corn 2 and liberty link tolerant. Also has above and below ground traits (herculex extra, agrisureRW, Yield gard corn borer protection). Full fungicide, Insecticide, Nematicide seed treatment. Applied 16.5-16.5-0-2.9 liquid fertilizer at 16.3 gallons/acre. Fertilizer weighed 11.25 lbs per gallon. 16.3 gals/A of 16.5-16.5-0-2.9 supplies 30.25 lbs N/A, 30.25 lbs P205/A, 5.3 lbs of sulfur per acre. Zinc and boron were added to the starter fertilizer and supplied .2 lbs/A of zinc and .3 lbs/A of boron. The fertilizer was placed 3 inches to both sides of the seed trench and about 1/2"" to 1"" down.",http://aglog.kbs.msu.edu/observations/4764
5/13/2020,T8,R1,T8ntR1,16.5-16.5-0-2.9 with .2 lbs/A zinc and .3 lbs/A boron starter fertilizer,206,34,34,0,"Planted corn in the LTER T8nt plots, CE study (ce1, ce2 plots), lysimeter field (lysimeter field only had starter fertilizer applied from east to west up to t2 plot). Equipment used: Planted with JD 7330 tractor and JD 1730 planter. Planted Pioneer P0306Q seed corn at 32,000 seeds/acre. Planting depth: 1.5 inches. Pioneer P0306Q has a relative maturity of 103 days and is Roundup ready corn 2 and liberty link tolerant. Also has above and below ground traits (herculex extra, agrisureRW, Yield gard corn borer protection). Full fungicide, Insecticide, Nematicide seed treatment. Applied 16.5-16.5-0-2.9 liquid fertilizer at 16.3 gallons/acre. Fertilizer weighed 11.25 lbs per gallon. 16.3 gals/A of 16.5-16.5-0-2.9 supplies 30.25 lbs N/A, 30.25 lbs P205/A, 5.3 lbs of sulfur per acre. Zinc and boron were added to the starter fertilizer and supplied .2 lbs/A of zinc and .3 lbs/A of boron. The fertilizer was placed 3 inches to both sides of the seed trench and about 1/2"" to 1"" down.",http://aglog.kbs.msu.edu/observations/4764
5/13/2020,T8,R4,T8ntR4,16.5-16.5-0-2.9 with .2 lbs/A zinc and .3 lbs/A boron starter fertilizer,206,34,34,0,"Planted corn in the LTER T8nt plots, CE study (ce1, ce2 plots), lysimeter field (lysimeter field only had starter fertilizer applied from east to west up to t2 plot). Equipment used: Planted with JD 7330 tractor and JD 1730 planter. Planted Pioneer P0306Q seed corn at 32,000 seeds/acre. Planting depth: 1.5 inches. Pioneer P0306Q has a relative maturity of 103 days and is Roundup ready corn 2 and liberty link tolerant. Also has above and below ground traits (herculex extra, agrisureRW, Yield gard corn borer protection). Full fungicide, Insecticide, Nematicide seed treatment. Applied 16.5-16.5-0-2.9 liquid fertilizer at 16.3 gallons/acre. Fertilizer weighed 11.25 lbs per gallon. 16.3 gals/A of 16.5-16.5-0-2.9 supplies 30.25 lbs N/A, 30.25 lbs P205/A, 5.3 lbs of sulfur per acre. Zinc and boron were added to the starter fertilizer and supplied .2 lbs/A of zinc and .3 lbs/A of boron. The fertilizer was placed 3 inches to both sides of the seed trench and about 1/2"" to 1"" down.",http://aglog.kbs.msu.edu/observations/4764
5/13/2020,T8,R3,T8ntR3,16.5-16.5-0-2.9 with .2 lbs/A zinc and .3 lbs/A boron starter fertilizer,206,34,34,0,"Planted corn in the LTER T8nt plots, CE study (ce1, ce2 plots), lysimeter field (lysimeter field only had starter fertilizer applied from east to west up to t2 plot). Equipment used: Planted with JD 7330 tractor and JD 1730 planter. Planted Pioneer P0306Q seed corn at 32,000 seeds/acre. Planting depth: 1.5 inches. Pioneer P0306Q has a relative maturity of 103 days and is Roundup ready corn 2 and liberty link tolerant. Also has above and below ground traits (herculex extra, agrisureRW, Yield gard corn borer protection). Full fungicide, Insecticide, Nematicide seed treatment. Applied 16.5-16.5-0-2.9 liquid fertilizer at 16.3 gallons/acre. Fertilizer weighed 11.25 lbs per gallon. 16.3 gals/A of 16.5-16.5-0-2.9 supplies 30.25 lbs N/A, 30.25 lbs P205/A, 5.3 lbs of sulfur per acre. Zinc and boron were added to the starter fertilizer and supplied .2 lbs/A of zinc and .3 lbs/A of boron. The fertilizer was placed 3 inches to both sides of the seed trench and about 1/2"" to 1"" down.",http://aglog.kbs.msu.edu/observations/4764
5/4/2020,T8,R2,T8ntR2,0-0-60,112,0,0,67,"Fertilized LTER Main Site N-Rate Study, CE1, CE2, CE3 plots, Lysimeter field from east to west only 1 pass past the start of T2 plot (ran out), T8nt plots,  with potash (0-0-60) at 100 lbs/A. 100 lbs/A of potash 0-0-60 equals 60 lbs/A K2O. Entire plots were fertilized.",http://aglog.kbs.msu.edu/observations/4745
5/4/2020,T8,R1,T8ntR1,0-0-60,112,0,0,67,"Fertilized LTER Main Site N-Rate Study, CE1, CE2, CE3 plots, Lysimeter field from east to west only 1 pass past the start of T2 plot (ran out), T8nt plots,  with potash (0-0-60) at 100 lbs/A. 100 lbs/A of potash 0-0-60 equals 60 lbs/A K2O. Entire plots were fertilized.",http://aglog.kbs.msu.edu/observations/4745
5/4/2020,T8,R4,T8ntR4,0-0-60,112,0,0,67,"Fertilized LTER Main Site N-Rate Study, CE1, CE2, CE3 plots, Lysimeter field from east to west only 1 pass past the start of T2 plot (ran out), T8nt plots,  with potash (0-0-60) at 100 lbs/A. 100 lbs/A of potash 0-0-60 equals 60 lbs/A K2O. Entire plots were fertilized.",http://aglog.kbs.msu.edu/observations/4745
5/4/2020,T8,R3,T8ntR3,0-0-60,112,0,0,67,"Fertilized LTER Main Site N-Rate Study, CE1, CE2, CE3 plots, Lysimeter field from east to west only 1 pass past the start of T2 plot (ran out), T8nt plots,  with potash (0-0-60) at 100 lbs/A. 100 lbs/A of potash 0-0-60 equals 60 lbs/A K2O. Entire plots were fertilized.",http://aglog.kbs.msu.edu/observations/4745
4/28/2020,T8,R2,T8ntR2,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment 2 all replications (north west corner micro plot only), CE1, CE2, CE3 plots all replications, T8nt plots all replications, GLBRC perimeter bait crop, old productivity study, and behind the brown house. Sprayed with AMS, Roundup Powermax and cornbelt 2,4-D ester 4lb. AMS applied at 3.4 lbs/A, Roundup Powermax applied at 1 qt/A, 2,4-D ester applied at 1 pint/A. Weather conditions at the beginning 11:40 a.m. partly cloudy, 56.9 degrees F, 5-7 mph south wind, 88.4 % humidity. Conditions at the end 2:40 p.m. partly cloudy, 65 degrees F, 4-6 mph south wind, 62.4 % humidity. ",http://aglog.kbs.msu.edu/observations/4743
4/28/2020,T8,R4,T8ntR4,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment 2 all replications (north west corner micro plot only), CE1, CE2, CE3 plots all replications, T8nt plots all replications, GLBRC perimeter bait crop, old productivity study, and behind the brown house. Sprayed with AMS, Roundup Powermax and cornbelt 2,4-D ester 4lb. AMS applied at 3.4 lbs/A, Roundup Powermax applied at 1 qt/A, 2,4-D ester applied at 1 pint/A. Weather conditions at the beginning 11:40 a.m. partly cloudy, 56.9 degrees F, 5-7 mph south wind, 88.4 % humidity. Conditions at the end 2:40 p.m. partly cloudy, 65 degrees F, 4-6 mph south wind, 62.4 % humidity. ",http://aglog.kbs.msu.edu/observations/4743
4/28/2020,T8,R3,T8ntR3,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment 2 all replications (north west corner micro plot only), CE1, CE2, CE3 plots all replications, T8nt plots all replications, GLBRC perimeter bait crop, old productivity study, and behind the brown house. Sprayed with AMS, Roundup Powermax and cornbelt 2,4-D ester 4lb. AMS applied at 3.4 lbs/A, Roundup Powermax applied at 1 qt/A, 2,4-D ester applied at 1 pint/A. Weather conditions at the beginning 11:40 a.m. partly cloudy, 56.9 degrees F, 5-7 mph south wind, 88.4 % humidity. Conditions at the end 2:40 p.m. partly cloudy, 65 degrees F, 4-6 mph south wind, 62.4 % humidity. ",http://aglog.kbs.msu.edu/observations/4743
4/28/2020,T8,R1,T8ntR1,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment 2 all replications (north west corner micro plot only), CE1, CE2, CE3 plots all replications, T8nt plots all replications, GLBRC perimeter bait crop, old productivity study, and behind the brown house. Sprayed with AMS, Roundup Powermax and cornbelt 2,4-D ester 4lb. AMS applied at 3.4 lbs/A, Roundup Powermax applied at 1 qt/A, 2,4-D ester applied at 1 pint/A. Weather conditions at the beginning 11:40 a.m. partly cloudy, 56.9 degrees F, 5-7 mph south wind, 88.4 % humidity. Conditions at the end 2:40 p.m. partly cloudy, 65 degrees F, 4-6 mph south wind, 62.4 % humidity. ",http://aglog.kbs.msu.edu/observations/4743
10/18/2019,T8,R1,T8ntR1,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T2, all replications (6, 5, 2, 3, 4, 1), and T8nt plots all replications with AMS, and Roundup Powermax and 2,4-d ester. AMS applied at 3.4 lbs/A, Roundup Powermax applied at 1 qt/A, 2,4-D ester applied at 1 pt/A. Weather conditions at start 2:55 p.m. sunny, 53.5 degrees F, 5-7 mph South East winds, 54.8 % humidity. Conditions at end 5:22 p.m. sunny, 55.9 degrees F, 5-7 mph South winds 48.8 % humidity.",http://aglog.kbs.msu.edu/observations/4609
10/18/2019,T8,R4,T8ntR4,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T2, all replications (6, 5, 2, 3, 4, 1), and T8nt plots all replications with AMS, and Roundup Powermax and 2,4-d ester. AMS applied at 3.4 lbs/A, Roundup Powermax applied at 1 qt/A, 2,4-D ester applied at 1 pt/A. Weather conditions at start 2:55 p.m. sunny, 53.5 degrees F, 5-7 mph South East winds, 54.8 % humidity. Conditions at end 5:22 p.m. sunny, 55.9 degrees F, 5-7 mph South winds 48.8 % humidity.",http://aglog.kbs.msu.edu/observations/4609
10/18/2019,T8,R3,T8ntR3,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T2, all replications (6, 5, 2, 3, 4, 1), and T8nt plots all replications with AMS, and Roundup Powermax and 2,4-d ester. AMS applied at 3.4 lbs/A, Roundup Powermax applied at 1 qt/A, 2,4-D ester applied at 1 pt/A. Weather conditions at start 2:55 p.m. sunny, 53.5 degrees F, 5-7 mph South East winds, 54.8 % humidity. Conditions at end 5:22 p.m. sunny, 55.9 degrees F, 5-7 mph South winds 48.8 % humidity.",http://aglog.kbs.msu.edu/observations/4609
10/18/2019,T8,R2,T8ntR2,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T2, all replications (6, 5, 2, 3, 4, 1), and T8nt plots all replications with AMS, and Roundup Powermax and 2,4-d ester. AMS applied at 3.4 lbs/A, Roundup Powermax applied at 1 qt/A, 2,4-D ester applied at 1 pt/A. Weather conditions at start 2:55 p.m. sunny, 53.5 degrees F, 5-7 mph South East winds, 54.8 % humidity. Conditions at end 5:22 p.m. sunny, 55.9 degrees F, 5-7 mph South winds 48.8 % humidity.",http://aglog.kbs.msu.edu/observations/4609
8/13/2019,T8,R3,T8ntR3,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site treatment T1 and T8nt plots all replications wheat stubble. Sprayed with Ammonium sulfate, Roundup PowerMax, Sharpen, and Cornbelt methylated soybean oil. AMS applied at 3.4 lbs/A, Roundup PowerMax applied at 1 qt/A, Sharpen applied at 2 oz/A, Cornbelt methylated soybean oil at .2 gallons/A. Weather conditions at the start 11:00 a.m. partly cloudy/overcast, 73.7 degrees F, 6-8 mph north east, 77.8 humidity. Conditions at the end 1:35 p.m. overcast, 80.3 degrees F, 7-8 mph north east wind, 54% humidity.",http://aglog.kbs.msu.edu/observations/4469
8/13/2019,T8,R2,T8ntR2,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site treatment T1 and T8nt plots all replications wheat stubble. Sprayed with Ammonium sulfate, Roundup PowerMax, Sharpen, and Cornbelt methylated soybean oil. AMS applied at 3.4 lbs/A, Roundup PowerMax applied at 1 qt/A, Sharpen applied at 2 oz/A, Cornbelt methylated soybean oil at .2 gallons/A. Weather conditions at the start 11:00 a.m. partly cloudy/overcast, 73.7 degrees F, 6-8 mph north east, 77.8 humidity. Conditions at the end 1:35 p.m. overcast, 80.3 degrees F, 7-8 mph north east wind, 54% humidity.",http://aglog.kbs.msu.edu/observations/4469
8/13/2019,T8,R1,T8ntR1,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site treatment T1 and T8nt plots all replications wheat stubble. Sprayed with Ammonium sulfate, Roundup PowerMax, Sharpen, and Cornbelt methylated soybean oil. AMS applied at 3.4 lbs/A, Roundup PowerMax applied at 1 qt/A, Sharpen applied at 2 oz/A, Cornbelt methylated soybean oil at .2 gallons/A. Weather conditions at the start 11:00 a.m. partly cloudy/overcast, 73.7 degrees F, 6-8 mph north east, 77.8 humidity. Conditions at the end 1:35 p.m. overcast, 80.3 degrees F, 7-8 mph north east wind, 54% humidity.",http://aglog.kbs.msu.edu/observations/4469
8/13/2019,T8,R4,T8ntR4,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site treatment T1 and T8nt plots all replications wheat stubble. Sprayed with Ammonium sulfate, Roundup PowerMax, Sharpen, and Cornbelt methylated soybean oil. AMS applied at 3.4 lbs/A, Roundup PowerMax applied at 1 qt/A, Sharpen applied at 2 oz/A, Cornbelt methylated soybean oil at .2 gallons/A. Weather conditions at the start 11:00 a.m. partly cloudy/overcast, 73.7 degrees F, 6-8 mph north east, 77.8 humidity. Conditions at the end 1:35 p.m. overcast, 80.3 degrees F, 7-8 mph north east wind, 54% humidity.",http://aglog.kbs.msu.edu/observations/4469
