# Planting report for the MCSE
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/292
# The newest version of the data https://lter.kbs.msu.edu/datatables/292.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/7.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# obs_date		The observation date
# Treatment		experimental treatment
# Replicate		LTER Replicate
# Plot		LTER Plot
# Material		material used
# Rate	number	rate of application
# Unit		units per acre
# propagules_per_acre	numberPerAcre	the number of propagules (seeds or plants) planted per acre
# propagule_rate_estimation_flag		a flag to indicate if the number of propagules has been estimate and 'E' indicates and estimated values based on the source_for_estimation and a an empty values indicates a reported value.
# source_for_estimation		references for the conversion from the reported planting rates  to the propagules_per_acre column
# Comment		aa note about the sample
# source		the source URL for the observation
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2020-05-06 Sven Bohm. Added source URL
#2020-5-6 Sven Bohm. Added other replicates
#
obs_date,Treatment,Replicate,Plot,Material,Rate,Unit,propagules_per_acre,propagule_rate_estimation_flag,source_for_estimation,Comment,source
2021-10-18,T2,R5,T2R5,Pioneer 25R40 soft red winter wheat (Treated),165,pound,1980000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in T2, Reps (5,2,3,6,1and 4) Wheat variety: Pioneer 25R40 which is a soft red winter

 wheat, the seed was treated. Pioneer 25R40 (treated seed) had 11,000 seeds/lb (90% germ) planted at

 projected 164.74 lbs/A. Planting depth:1”. Planted with JD 7420b tractor and JD 1590 no-till drill. Average

 planting speed was 4.5 mph.

Seed drill was set to 41 using the second door notch, Seed rate was 1,812,140 seeds per acre.",https://aglog.kbs.msu.edu/observations/5248
2021-10-18,T2,R4,T2R4,Pioneer 25R40 soft red winter wheat (Treated),165,pound,1980000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in T2, Reps (5,2,3,6,1and 4) Wheat variety: Pioneer 25R40 which is a soft red winter

 wheat, the seed was treated. Pioneer 25R40 (treated seed) had 11,000 seeds/lb (90% germ) planted at

 projected 164.74 lbs/A. Planting depth:1”. Planted with JD 7420b tractor and JD 1590 no-till drill. Average

 planting speed was 4.5 mph.

Seed drill was set to 41 using the second door notch, Seed rate was 1,812,140 seeds per acre.",https://aglog.kbs.msu.edu/observations/5248
2021-10-18,T2,R3,T2R3,Pioneer 25R40 soft red winter wheat (Treated),165,pound,1980000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in T2, Reps (5,2,3,6,1and 4) Wheat variety: Pioneer 25R40 which is a soft red winter

 wheat, the seed was treated. Pioneer 25R40 (treated seed) had 11,000 seeds/lb (90% germ) planted at

 projected 164.74 lbs/A. Planting depth:1”. Planted with JD 7420b tractor and JD 1590 no-till drill. Average

 planting speed was 4.5 mph.

Seed drill was set to 41 using the second door notch, Seed rate was 1,812,140 seeds per acre.",https://aglog.kbs.msu.edu/observations/5248
2021-10-18,T2,R2,T2R2,Pioneer 25R40 soft red winter wheat (Treated),165,pound,1980000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in T2, Reps (5,2,3,6,1and 4) Wheat variety: Pioneer 25R40 which is a soft red winter

 wheat, the seed was treated. Pioneer 25R40 (treated seed) had 11,000 seeds/lb (90% germ) planted at

 projected 164.74 lbs/A. Planting depth:1”. Planted with JD 7420b tractor and JD 1590 no-till drill. Average

 planting speed was 4.5 mph.

Seed drill was set to 41 using the second door notch, Seed rate was 1,812,140 seeds per acre.",https://aglog.kbs.msu.edu/observations/5248
2021-10-18,T2,R1,T2R1,Pioneer 25R40 soft red winter wheat (Treated),165,pound,1980000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in T2, Reps (5,2,3,6,1and 4) Wheat variety: Pioneer 25R40 which is a soft red winter

 wheat, the seed was treated. Pioneer 25R40 (treated seed) had 11,000 seeds/lb (90% germ) planted at

 projected 164.74 lbs/A. Planting depth:1”. Planted with JD 7420b tractor and JD 1590 no-till drill. Average

 planting speed was 4.5 mph.

Seed drill was set to 41 using the second door notch, Seed rate was 1,812,140 seeds per acre.",https://aglog.kbs.msu.edu/observations/5248
2021-07-21,T8,R4,T8ntR4,Pioneer P22T86E Soybean Seed (Roundup Ready) ,160000,seeds,160000,,,"Planted soybeans in the LTER Main Site T8NT all reps. 

Equipment used: Planted with the JD 7330 tractor and JD 1730 planter.

Variety: Planted Pioneer P22T86E Roundup Ready and Enlist E3 soybeans (untreated seed). The P22T86E soybeans contained 2256 seeds/lb.

Seeding Rate: 160,000 seeds/A.

Planting depth: 1.50 inches.

Row spacing: 15 inches.",https://aglog.kbs.msu.edu/observations/5165
2021-07-21,T8,R3,T8ntR3,Pioneer P22T86E Soybean Seed (Roundup Ready) ,160000,seeds,160000,,,"Planted soybeans in the LTER Main Site T8NT all reps. 

Equipment used: Planted with the JD 7330 tractor and JD 1730 planter.

Variety: Planted Pioneer P22T86E Roundup Ready and Enlist E3 soybeans (untreated seed). The P22T86E soybeans contained 2256 seeds/lb.

Seeding Rate: 160,000 seeds/A.

Planting depth: 1.50 inches.

Row spacing: 15 inches.",https://aglog.kbs.msu.edu/observations/5165
2021-07-21,T8,R2,T8ntR2,Pioneer P22T86E Soybean Seed (Roundup Ready) ,160000,seeds,160000,,,"Planted soybeans in the LTER Main Site T8NT all reps. 

Equipment used: Planted with the JD 7330 tractor and JD 1730 planter.

Variety: Planted Pioneer P22T86E Roundup Ready and Enlist E3 soybeans (untreated seed). The P22T86E soybeans contained 2256 seeds/lb.

Seeding Rate: 160,000 seeds/A.

Planting depth: 1.50 inches.

Row spacing: 15 inches.",https://aglog.kbs.msu.edu/observations/5165
2021-07-21,T8,R1,T8ntR1,Pioneer P22T86E Soybean Seed (Roundup Ready) ,160000,seeds,160000,,,"Planted soybeans in the LTER Main Site T8NT all reps. 

Equipment used: Planted with the JD 7330 tractor and JD 1730 planter.

Variety: Planted Pioneer P22T86E Roundup Ready and Enlist E3 soybeans (untreated seed). The P22T86E soybeans contained 2256 seeds/lb.

Seeding Rate: 160,000 seeds/A.

Planting depth: 1.50 inches.

Row spacing: 15 inches.",https://aglog.kbs.msu.edu/observations/5165
2021-06-17,,,T3_micro-plots,Pioneer P22T86E Soybean Seed (Roundup Ready) ,140000,seeds,140000,,,"Yes, we this was a 'replanting' of the soybeans in T3 plots, all reps.

Soybeans were planted in the T3 plots on May 22, 2021.

Seed corn maggot was eating the soybean seed so we had a poor stand of beans.


On first observation and a few quick stand counts we have 20-50K seeds per acre. At a minimum we need 50K seeds per acre to expect any chance of a respectable yield for the T3 plots.

We had many things go wrong in the T3 plots: soybeans were planted after a rye cover crop into dry soil, soybeans were in the ground when we had 4 nights of cold temperatures, and we have not received much rain this year.

However, the biggest concern is the seed corn maggot.

It seems we have had a perfect storm for the T3 soybeans.

1.      We have evidence of seed corn maggot feeding on the soybean seeds and stems which has been backed up by our seed dealer. Our seed dealer has other customers that had problems this spring with seed corn maggot feeding on soybeans. In all cases with the seed corn maggot feeding on the soybeans has been following a rye cover crop (which is what we have in the T3 plots).

Brook, Leon, and I looked at the soybeans in the T3 plots and I asked Mike Staton to join me. Mike is the MSU Extension Soybean Educator, Mike is responsible for the Michigan Soybean On-Farm Research. Mike was at KBS today completing data collection with some of the trails that he is working with Brook on. I asked Mike to look at the T3 plots and Mike agrees that we have evidence of seed corn maggot feeding.

Gary our crop scout will not have time to look the plots until Friday.    

Basically, we have three options:

1.       1. We can keep the plots as is. We do have a treatment effect from the rye cover crop.

2.      2. We can replant the field. Start all over by spraying the current stand of soybeans and replanting the soybeans.

3.   We can inter-seed more soybeans in between the existing rows of soybeans.

Brook, Mike Staton, and I all agree that a farmer would inter-seed more soybeans within the existing soybean rows.


",https://aglog.kbs.msu.edu/observations/5135
2021-06-17,T3,R6,T3R6,Pioneer P22T86E Soybean Seed (Roundup Ready) ,140000,seeds,140000,,,"Yes, we this was a 'replanting' of the soybeans in T3 plots, all reps.

Soybeans were planted in the T3 plots on May 22, 2021.

Seed corn maggot was eating the soybean seed so we had a poor stand of beans.


On first observation and a few quick stand counts we have 20-50K seeds per acre. At a minimum we need 50K seeds per acre to expect any chance of a respectable yield for the T3 plots.

We had many things go wrong in the T3 plots: soybeans were planted after a rye cover crop into dry soil, soybeans were in the ground when we had 4 nights of cold temperatures, and we have not received much rain this year.

However, the biggest concern is the seed corn maggot.

It seems we have had a perfect storm for the T3 soybeans.

1.      We have evidence of seed corn maggot feeding on the soybean seeds and stems which has been backed up by our seed dealer. Our seed dealer has other customers that had problems this spring with seed corn maggot feeding on soybeans. In all cases with the seed corn maggot feeding on the soybeans has been following a rye cover crop (which is what we have in the T3 plots).

Brook, Leon, and I looked at the soybeans in the T3 plots and I asked Mike Staton to join me. Mike is the MSU Extension Soybean Educator, Mike is responsible for the Michigan Soybean On-Farm Research. Mike was at KBS today completing data collection with some of the trails that he is working with Brook on. I asked Mike to look at the T3 plots and Mike agrees that we have evidence of seed corn maggot feeding.

Gary our crop scout will not have time to look the plots until Friday.    

Basically, we have three options:

1.       1. We can keep the plots as is. We do have a treatment effect from the rye cover crop.

2.      2. We can replant the field. Start all over by spraying the current stand of soybeans and replanting the soybeans.

3.   We can inter-seed more soybeans in between the existing rows of soybeans.

Brook, Mike Staton, and I all agree that a farmer would inter-seed more soybeans within the existing soybean rows.


",https://aglog.kbs.msu.edu/observations/5135
2021-06-17,T3,R5,T3R5,Pioneer P22T86E Soybean Seed (Roundup Ready) ,140000,seeds,140000,,,"Yes, we this was a 'replanting' of the soybeans in T3 plots, all reps.

Soybeans were planted in the T3 plots on May 22, 2021.

Seed corn maggot was eating the soybean seed so we had a poor stand of beans.


On first observation and a few quick stand counts we have 20-50K seeds per acre. At a minimum we need 50K seeds per acre to expect any chance of a respectable yield for the T3 plots.

We had many things go wrong in the T3 plots: soybeans were planted after a rye cover crop into dry soil, soybeans were in the ground when we had 4 nights of cold temperatures, and we have not received much rain this year.

However, the biggest concern is the seed corn maggot.

It seems we have had a perfect storm for the T3 soybeans.

1.      We have evidence of seed corn maggot feeding on the soybean seeds and stems which has been backed up by our seed dealer. Our seed dealer has other customers that had problems this spring with seed corn maggot feeding on soybeans. In all cases with the seed corn maggot feeding on the soybeans has been following a rye cover crop (which is what we have in the T3 plots).

Brook, Leon, and I looked at the soybeans in the T3 plots and I asked Mike Staton to join me. Mike is the MSU Extension Soybean Educator, Mike is responsible for the Michigan Soybean On-Farm Research. Mike was at KBS today completing data collection with some of the trails that he is working with Brook on. I asked Mike to look at the T3 plots and Mike agrees that we have evidence of seed corn maggot feeding.

Gary our crop scout will not have time to look the plots until Friday.    

Basically, we have three options:

1.       1. We can keep the plots as is. We do have a treatment effect from the rye cover crop.

2.      2. We can replant the field. Start all over by spraying the current stand of soybeans and replanting the soybeans.

3.   We can inter-seed more soybeans in between the existing rows of soybeans.

Brook, Mike Staton, and I all agree that a farmer would inter-seed more soybeans within the existing soybean rows.


",https://aglog.kbs.msu.edu/observations/5135
2021-06-17,T3,R4,T3R4,Pioneer P22T86E Soybean Seed (Roundup Ready) ,140000,seeds,140000,,,"Yes, we this was a 'replanting' of the soybeans in T3 plots, all reps.

Soybeans were planted in the T3 plots on May 22, 2021.

Seed corn maggot was eating the soybean seed so we had a poor stand of beans.


On first observation and a few quick stand counts we have 20-50K seeds per acre. At a minimum we need 50K seeds per acre to expect any chance of a respectable yield for the T3 plots.

We had many things go wrong in the T3 plots: soybeans were planted after a rye cover crop into dry soil, soybeans were in the ground when we had 4 nights of cold temperatures, and we have not received much rain this year.

However, the biggest concern is the seed corn maggot.

It seems we have had a perfect storm for the T3 soybeans.

1.      We have evidence of seed corn maggot feeding on the soybean seeds and stems which has been backed up by our seed dealer. Our seed dealer has other customers that had problems this spring with seed corn maggot feeding on soybeans. In all cases with the seed corn maggot feeding on the soybeans has been following a rye cover crop (which is what we have in the T3 plots).

Brook, Leon, and I looked at the soybeans in the T3 plots and I asked Mike Staton to join me. Mike is the MSU Extension Soybean Educator, Mike is responsible for the Michigan Soybean On-Farm Research. Mike was at KBS today completing data collection with some of the trails that he is working with Brook on. I asked Mike to look at the T3 plots and Mike agrees that we have evidence of seed corn maggot feeding.

Gary our crop scout will not have time to look the plots until Friday.    

Basically, we have three options:

1.       1. We can keep the plots as is. We do have a treatment effect from the rye cover crop.

2.      2. We can replant the field. Start all over by spraying the current stand of soybeans and replanting the soybeans.

3.   We can inter-seed more soybeans in between the existing rows of soybeans.

Brook, Mike Staton, and I all agree that a farmer would inter-seed more soybeans within the existing soybean rows.


",https://aglog.kbs.msu.edu/observations/5135
2021-06-17,T3,R3,T3R3,Pioneer P22T86E Soybean Seed (Roundup Ready) ,140000,seeds,140000,,,"Yes, we this was a 'replanting' of the soybeans in T3 plots, all reps.

Soybeans were planted in the T3 plots on May 22, 2021.

Seed corn maggot was eating the soybean seed so we had a poor stand of beans.


On first observation and a few quick stand counts we have 20-50K seeds per acre. At a minimum we need 50K seeds per acre to expect any chance of a respectable yield for the T3 plots.

We had many things go wrong in the T3 plots: soybeans were planted after a rye cover crop into dry soil, soybeans were in the ground when we had 4 nights of cold temperatures, and we have not received much rain this year.

However, the biggest concern is the seed corn maggot.

It seems we have had a perfect storm for the T3 soybeans.

1.      We have evidence of seed corn maggot feeding on the soybean seeds and stems which has been backed up by our seed dealer. Our seed dealer has other customers that had problems this spring with seed corn maggot feeding on soybeans. In all cases with the seed corn maggot feeding on the soybeans has been following a rye cover crop (which is what we have in the T3 plots).

Brook, Leon, and I looked at the soybeans in the T3 plots and I asked Mike Staton to join me. Mike is the MSU Extension Soybean Educator, Mike is responsible for the Michigan Soybean On-Farm Research. Mike was at KBS today completing data collection with some of the trails that he is working with Brook on. I asked Mike to look at the T3 plots and Mike agrees that we have evidence of seed corn maggot feeding.

Gary our crop scout will not have time to look the plots until Friday.    

Basically, we have three options:

1.       1. We can keep the plots as is. We do have a treatment effect from the rye cover crop.

2.      2. We can replant the field. Start all over by spraying the current stand of soybeans and replanting the soybeans.

3.   We can inter-seed more soybeans in between the existing rows of soybeans.

Brook, Mike Staton, and I all agree that a farmer would inter-seed more soybeans within the existing soybean rows.


",https://aglog.kbs.msu.edu/observations/5135
2021-06-17,T3,R2,T3R2,Pioneer P22T86E Soybean Seed (Roundup Ready) ,140000,seeds,140000,,,"Yes, we this was a 'replanting' of the soybeans in T3 plots, all reps.

Soybeans were planted in the T3 plots on May 22, 2021.

Seed corn maggot was eating the soybean seed so we had a poor stand of beans.


On first observation and a few quick stand counts we have 20-50K seeds per acre. At a minimum we need 50K seeds per acre to expect any chance of a respectable yield for the T3 plots.

We had many things go wrong in the T3 plots: soybeans were planted after a rye cover crop into dry soil, soybeans were in the ground when we had 4 nights of cold temperatures, and we have not received much rain this year.

However, the biggest concern is the seed corn maggot.

It seems we have had a perfect storm for the T3 soybeans.

1.      We have evidence of seed corn maggot feeding on the soybean seeds and stems which has been backed up by our seed dealer. Our seed dealer has other customers that had problems this spring with seed corn maggot feeding on soybeans. In all cases with the seed corn maggot feeding on the soybeans has been following a rye cover crop (which is what we have in the T3 plots).

Brook, Leon, and I looked at the soybeans in the T3 plots and I asked Mike Staton to join me. Mike is the MSU Extension Soybean Educator, Mike is responsible for the Michigan Soybean On-Farm Research. Mike was at KBS today completing data collection with some of the trails that he is working with Brook on. I asked Mike to look at the T3 plots and Mike agrees that we have evidence of seed corn maggot feeding.

Gary our crop scout will not have time to look the plots until Friday.    

Basically, we have three options:

1.       1. We can keep the plots as is. We do have a treatment effect from the rye cover crop.

2.      2. We can replant the field. Start all over by spraying the current stand of soybeans and replanting the soybeans.

3.   We can inter-seed more soybeans in between the existing rows of soybeans.

Brook, Mike Staton, and I all agree that a farmer would inter-seed more soybeans within the existing soybean rows.


",https://aglog.kbs.msu.edu/observations/5135
2021-06-17,T3,R1,T3R1,Pioneer P22T86E Soybean Seed (Roundup Ready) ,140000,seeds,140000,,,"Yes, we this was a 'replanting' of the soybeans in T3 plots, all reps.

Soybeans were planted in the T3 plots on May 22, 2021.

Seed corn maggot was eating the soybean seed so we had a poor stand of beans.


On first observation and a few quick stand counts we have 20-50K seeds per acre. At a minimum we need 50K seeds per acre to expect any chance of a respectable yield for the T3 plots.

We had many things go wrong in the T3 plots: soybeans were planted after a rye cover crop into dry soil, soybeans were in the ground when we had 4 nights of cold temperatures, and we have not received much rain this year.

However, the biggest concern is the seed corn maggot.

It seems we have had a perfect storm for the T3 soybeans.

1.      We have evidence of seed corn maggot feeding on the soybean seeds and stems which has been backed up by our seed dealer. Our seed dealer has other customers that had problems this spring with seed corn maggot feeding on soybeans. In all cases with the seed corn maggot feeding on the soybeans has been following a rye cover crop (which is what we have in the T3 plots).

Brook, Leon, and I looked at the soybeans in the T3 plots and I asked Mike Staton to join me. Mike is the MSU Extension Soybean Educator, Mike is responsible for the Michigan Soybean On-Farm Research. Mike was at KBS today completing data collection with some of the trails that he is working with Brook on. I asked Mike to look at the T3 plots and Mike agrees that we have evidence of seed corn maggot feeding.

Gary our crop scout will not have time to look the plots until Friday.    

Basically, we have three options:

1.       1. We can keep the plots as is. We do have a treatment effect from the rye cover crop.

2.      2. We can replant the field. Start all over by spraying the current stand of soybeans and replanting the soybeans.

3.   We can inter-seed more soybeans in between the existing rows of soybeans.

Brook, Mike Staton, and I all agree that a farmer would inter-seed more soybeans within the existing soybean rows.


",https://aglog.kbs.msu.edu/observations/5135
